id;created_at;full_text
547;2020-04-09 22:33:07+00:00;"RT @stockbeep: #Stocks closing up with unusually high vol today

$BAC $WFC $C $SWN $JPM $RIG $UAL $AGNC $VER $SQ 

Sort results by Time, Ch…"
548;2020-04-09 22:33:06+00:00;One of the highest #dividend yielding #stocks (22.39%) of the $NYSE is SANDRIDGE PERMIAN TRUST ($PER). https://t.co/SJu2aKSRdf
549;2020-04-09 22:33:02+00:00;"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…"
550;2020-04-09 22:33:01+00:00;"S&amp;P 500 | $SPX500USD | $SPX500 $USD

Stock Market Looking Bullish

Long or short it with BTC on Trade8: https://t.co/MIe9xnmvtO https://t.co/CjzNfyikL2"
551;2020-04-09 22:32:54+00:00;9 Investment Pitfalls #Investing #Retirement #StockMarket #FinancialPlanning #Stocks https://t.co/9gChdTbT58 https://t.co/kXYRJ35BTg
552;2020-04-09 22:32:46+00:00;"""JPMorgan now sees economy contracting by 40% in second quarter, and unemployment reaching 20%"" https://t.co/i1C3gV9zRD #Recession #JPMorgan #Economy #Unemployment $JPM"
553;2020-04-09 22:32:03+00:00;VIDEO - $PSTI Stock Technical Analysis - 04-09-2020 - watch here: https://t.co/zal7mIyhKv #stock #stocks #stocktrading
554;2020-04-09 22:31:51+00:00;"RT @stockbeep: #Stocks closing down with unusually high vol today

$TIF $NYT $FSCT $AMC $NET $BJ $QCOM 

Sort results by Time, Chg, %, Vol…"
555;2020-04-09 22:31:48+00:00;RT @davidj_french: A seismic shift is coming: Four of the biggest lenders to US shale are setting up companies that would allow them to sei…
556;2020-04-09 22:31:46+00:00;"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…"
557;2020-04-09 22:31:46+00:00;"Puts work after calls $SPX

Also took some $TSLA calls into the long weekend. They already gap up 20pts post market https://t.co/NhxEv4wkUL"
558;2020-04-09 22:31:42+00:00;"Our CEO Richard Penn is featured in today's Between Two Rocks with Anil Mall 
 https://t.co/DPh96FQlfY

(#CSE: $TUSK | #OTC: $BTKRF)  #investing #stocks #stockmarket #trading #investors #capitalmarkets #business #miningstocks #mining"
559;2020-04-09 22:31:42+00:00;RT @iceworks1: @MDLive4 daily results for 4/8 p2 $OUT $KSS $IWM $XLV $H $MSFT $ZM $SIRI $SPY $BBBY $INSG $CBAY $UPWK data compiled by @icew…
560;2020-04-09 22:31:42+00:00;"https://t.co/9VjKMnpm7n

#Brookfield_BPY Brookfield Property Partners up 5.2% = $478.9 million gain. At $9.2 billion marketCap, $BPY represents 69.6% of the $13.2 billion #NASDAQ/#NYSE #real #estate #operating #companies industry.

#stockMarket #stocks #trading #market https://t.co/pZRwpnyTCg"
561;2020-04-09 22:31:16+00:00;We're not watching the Sh $t Show. Please tweet when dufus is done with his MAGArally if you happen to be tuned in. Thanks! @MSNBC @CNN
562;2020-04-09 22:30:55+00:00;#SP500 #jumps #more #than 1pct, capping off its best week since 1974 from @CNBC  https://t.co/8ZyenF5ZI3
563;2020-04-09 22:30:50+00:00;"#Stocks closing down with unusually high vol today

$TIF $NYT $FSCT $AMC $NET $BJ $QCOM 

Sort results by Time, Chg, %, Vol and more.
#nyse #nasdaq
https://t.co/K5a7r6VRTn"
564;2020-04-09 22:30:45+00:00;"RT @NorthmanTrader: I repeat: The Fed is recklessly distorting everything.
$JNK $SPX https://t.co/fDHaY5MKUW"
565;2020-04-09 22:30:41+00:00;RT @me_think_free: Has the market bottomed out yet? #StockMarket #Stocks #Dow #MAGA #Qanon #KAG
566;2020-04-09 22:30:39+00:00;"If the $SPX looked like this, they'd be dropping bales of cash in large urban areas.

With free heroin. https://t.co/uwGo1TIYQE https://t.co/oB0pDC1ye4"
567;2020-04-09 22:30:00+00:00;REPORT: Universal stretches theme park closures until at least May 31 $CMCSA $CMCSK https://t.co/H8NVlPI5BJ
568;2020-04-09 22:29:59+00:00;"The creation of a better portfolio strategy
https://t.co/TCttvH7PQM
#60/40 #Stocks #Treasuries #Bonds #PortfolioConstruction #RiskParity #Strategies #TradersEXPO #TradeWiser"
569;2020-04-09 22:29:12+00:00;$SPX $SPY this Thursday felt like Friday.
570;2020-04-09 22:29:11+00:00;"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…"
571;2020-04-09 22:28:38+00:00;"Long Term View Vs. What Happens Next Week?
https://t.co/H4rs4XKhCd
Let’s take a look at the QQQ.
#Trading #Options $QQQ #Stocks #StockMarket #StocksToTrade $SPX $ES #OptionsTrading"
573;2020-04-09 22:28:33+00:00;Pocket Rocket is a SpaceX launch tracker that puts spacecrafts in the palm of your hand using ARKit https://t.co/NnuVO04Zph $AAPL https://t.co/lWsPHUeCYE
574;2020-04-09 22:28:33+00:00;VIDEO - $VAL Stock Technical Analysis - 04-09-2020 - watch here: https://t.co/qd2JAjDQeb #stock #stocks #stocktrading
575;2020-04-09 22:28:28+00:00;"RT @realmaxkeiser: .@KeiserReport warned of the dangers of financial terrorists like $JPM 10 yrs ago 

But 🇺🇸’s boomers LOVE their financia…"
577;2020-04-09 22:28:18+00:00;$SPX at a perfect #Fibonacci retracement of 50%.  So there’s your chance to sell....#SPY #deadcat #notoveryet
578;2020-04-09 22:27:59+00:00;RT @tpetruno: As stocks’ rally has broadened in recent wks it has come at tech giants’ expense: They now are laggards. Gains or losses sinc…
579;2020-04-09 22:27:48+00:00;RT @wixonstoddard: @MrMojoRisinX you mean you didn't buy $AMZN ? haha
580;2020-04-09 22:27:48+00:00;"The Stock Market Bull seems recovered from #COVID19, takes Week 15 in a big way. More at https://t.co/rn2cVLVfno
#Stocks #StockMarket #Investing #Trading #Investors #DJIA #NASDAQ #SPX #Analytics #ThePBR1000 #ThePBR25 #BusinessIntelligence #WealthManagement #Economy #Coronavirus https://t.co/EQvbroj4Im"
582;2020-04-09 22:27:33+00:00;RT @bgamall: Insanity: As The US Enters A Depression, Stocks Are Now The Most Overvalued Ever  $SPX https://t.co/3BWXxzVYxD
583;2020-04-09 22:27:31+00:00;Ended the week with a 35% gain. Can’t wait for next week 😬 #stocks #workingfromhome
584;2020-04-09 22:27:26+00:00;"180 Wealth Advisors Sells 567 Shares of Johnson &amp; Johnson $JNJ https://t.co/K8PlBtDWkf"
585;2020-04-09 22:27:02+00:00;"RT @MacroCRG: Another 6.6 Million unemployed in US.

$SPX pumps 40 points. 

Fucking scandalous."
586;2020-04-09 22:27:01+00:00;"Facebook | $FB

FACEBOOK

Long or short it with BTC on Trade8: https://t.co/JXg51TLLJA https://t.co/6tMuMBJauM"
587;2020-04-09 22:26:55+00:00;RT @desert_of_life: $AAPL looks like it's going to rip through 270. https://t.co/j4bUvD5Ojh
588;2020-04-09 22:26:47+00:00;$spy $gspc $aapl $nflx $goog $tsla ON Semiconductor to lay off 475 workers to cut costs  https://t.co/TSwny99vev
589;2020-04-09 22:26:38+00:00;@rivatez i'm sure you're aware but for completeness, the 4000% return is just on the tail hedge component (which is the part of clients' pfolios that he manages). viewed holisitically an investor may allocate 98.5% to something like the SP500 and 1.5% to Universa's tail hedge program.
590;2020-04-09 22:26:33+00:00;"'08 similarities? 🎼 ""It's the final countdown..."" $SPX discovery around 2100 in June? https://t.co/czEOPUQvyn"
591;2020-04-09 22:26:27+00:00;RT @MParekh: Games just the Trojan horse here for Amazon: $AMZN https://t.co/Yp4rmvy59M via @Verge
592;2020-04-09 22:26:24+00:00;"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…"
593;2020-04-09 22:26:21+00:00;"RT @NorthmanTrader: I repeat: The Fed is recklessly distorting everything.
$JNK $SPX https://t.co/fDHaY5MKUW"
594;2020-04-09 22:26:17+00:00;RT @ICoptionstrade: Sold our first position for a minor gain and holding the second over the weekend! Let’s go $AMZN!
595;2020-04-09 22:26:11+00:00;@PythiaR @wggm @nunonascimentor Work for an SMB and yep, $MSFT is just digging in like a tick. We're moving Dynamics to Azure, 365 all around, Teams, etc. $MSFT is here for a long time at our company - and I think many others. Not long but wish I was!
596;2020-04-09 22:26:09+00:00;"@THE_REAL_VITO @bokamotoESPN @danawhite @espn But was it @espn of @Disney $DIS making the call.

They are literally hemorrhaging money from all sides and this event would have banked a top PPV spot."
597;2020-04-09 22:26:06+00:00;"RT @BuildingBread: In this case it might work out for you 
b/c $AMZN had done well. But if you put 80% of your 💰 in a cruise line or airlin…"
599;2020-04-09 22:25:52+00:00;https://t.co/7UvD0z00Lb We ended the day with a BANG!!..Here's TOP Alerts For Today! Join Now!! $XOM $GOOGL $MGM $APA $AAL $ALGN $MSFT $F $AMZN $UAA $SE $SFIX $MGM $CCL $XAN $NYMT $BABA $MCD $LOW $HD $V $MA $WMT $SNAP $GM $F $GLD $SLV $JNUG $NUGT $MU $AMD $NVDA $TSLA $GOOG $KO https://t.co/veKi0erPPb
600;2020-04-09 22:25:41+00:00;"RT @Stockpro1221: $AYTU inks deal with the US MILITARY AND GOVERNMENT!! 🚀🚀🚀

$APT $DECN $AMRN $TSLA $CYDY $MBRX $PACD $VAL $AMZN $CAPR $NIO…"
601;2020-04-09 22:25:24+00:00;$AAPL looks like it's going to rip through 270. https://t.co/j4bUvD5Ojh
602;2020-04-09 22:25:20+00:00;RT @Find_Me_Value: $CMCSA - this makes a minimum of 2.5 months of closure. Side note - Universal Orlando makes substantially more than Holl…
603;2020-04-09 22:25:17+00:00;👀 Check these #stocks that made all-time highs: $CY, $BILI, $FIVN
604;2020-04-09 22:25:09+00:00;Keep your eyes open - after hours crazy activity continues #stocks #markets #finance #Trade https://t.co/I8IUyMReQu
605;2020-04-09 22:24:47+00:00;This is amazing!!! This website tracks all the stock trades US Senators are making. #investments #markets #data #stocks #senate https://t.co/wcUHpMEMQw
606;2020-04-09 22:24:38+00:00;VIDEO - $TLSA Stock Technical Analysis - 04-09-2020 - watch here: https://t.co/pD238ptXEy #stock #stocks #stocktrading
607;2020-04-09 22:23:59+00:00;"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…"
608;2020-04-09 22:23:27+00:00;"At 4.6x multiple, lower margin, but =/better ROC &amp; recent growth than $AAPL @ 21x.  (I know, Apple more durable.) $HPQ"
609;2020-04-09 22:23:16+00:00;"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…"
610;2020-04-09 22:22:43+00:00;"https://t.co/9VjKMnpm7n

#ArdaghGroup Ardagh up 4.3% = $128.1 million gain. $ARD has made notable gains in 5 of the last 16 trading sessions.

#stockMarket #stocks #trading #market #investing #NASDAQ #NYSE #consumerDurables #containers https://t.co/ohgrtBVyqX"
611;2020-04-09 22:22:38+00:00;"RT @realmaxkeiser: .@KeiserReport warned of the dangers of financial terrorists like $JPM 10 yrs ago 

But 🇺🇸’s boomers LOVE their financia…"
612;2020-04-09 22:22:37+00:00;"Intel, Mozilla join initiative to make IP available to coronavirus efforts $INTC
https://t.co/XYXzAHb00T"
613;2020-04-09 22:22:34+00:00;$CMCSA - this makes a minimum of 2.5 months of closure. Side note - Universal Orlando makes substantially more than Hollywood. https://t.co/vrhwE9oOOl
614;2020-04-09 22:22:31+00:00;"RT @ElCryptoChief: S&amp;P 500 | $SPX | $SPX500 $USD

End of the Bear Market Rally

Long or short it with BTC on Trade8: https://t.co/Yn1WyxNZR…"
615;2020-04-09 22:22:26+00:00;"Verity &amp; Verity Has $6.54 Million Stake in Johnson &amp; Johnson $JNJ https://t.co/BwpEkZNQSN"
616;2020-04-09 22:22:24+00:00;"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…"
617;2020-04-09 22:22:17+00:00;"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…"
618;2020-04-09 22:21:55+00:00;"RT @SethCL: $TVIX $VIX $VVIX $VXX $SVXY $ZIV $ES $SPX $SPY $QQQ Our short $50.68 on $UVXY trade hit our profit objective &amp; covered at $50.1…"
619;2020-04-09 22:21:45+00:00;"RT @Trading212: Invest in 3000+ stocks for free.
£0 commissions, £0 fees.
Capital at risk.

#freeinvesting #trading212 #stocks #investing #…"
620;2020-04-09 22:21:36+00:00;"RT @IamBitmannn: $BTC

Long Story short- Massive Move Incoming

Go below $7100 and gravity will do its work. 👇

If we break bullish from th…"
621;2020-04-09 22:21:35+00:00;Insanity: As The US Enters A Depression, Stocks Are Now The Most Overvalued Ever  $SPX https://t.co/3BWXxzVYxD
622;2020-04-09 22:21:32+00:00;$GEN #Genmab A/S Genmab (Hold, TP: DKK1600.00) -: We forecast Q1 global Darzalex sales of USD904m, and have cut our 2020e Darzalex sales to the lower end of the USD3.9bn–4.2bn guidance on our expectation of a lower contribution in 2020… https://t.co/BR5XWGK47h #equity #stocks https://t.co/LxarQKrotz
623;2020-04-09 22:21:25+00:00;Jefferies Financial Group Reiterates Buy Rating for Alphabet $GOOG https://t.co/vsJofmDmcT
624;2020-04-09 22:21:24+00:00;"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…"
625;2020-04-09 22:21:22+00:00;RT @vixsquared: $spx initial claims https://t.co/WoVVgj3SHJ
626;2020-04-09 22:21:18+00:00;"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…"
627;2020-04-09 22:21:11+00:00;RT @Fortune_Trader: $CSPS - #Chart setting up nicely as volume continues to increase. With #COVID19  screening ongoing  currently w/ 20+ te…
628;2020-04-09 22:21:08+00:00;@barber415yr Same stuff mostly: airlines and semiconductors. Wish I was watching $JPM more closely. Trended most of the day.
629;2020-04-09 22:21:04+00:00;"RT @realmaxkeiser: .@KeiserReport warned of the dangers of financial terrorists like $JPM 10 yrs ago 

But 🇺🇸’s boomers LOVE their financia…"
630;2020-04-09 22:21:04+00:00;"RT @FXTrendTrader1: Dow Jones, Nasdaq 100, S&amp;amp;P 500 Forecast: An Earnings Season Like None Other https://t.co/gx5NR74YyJ | https://t.co/…"
631;2020-04-09 22:21:02+00:00;VIDEO - $CHK Stock Technical Analysis - 04-09-2020 - watch here: https://t.co/rokqOVl1ao #stock #stocks #stocktrading
633;2020-04-09 22:20:48+00:00;@howardlindzon I was expecting $MSFT to buy $WORK
634;2020-04-09 22:20:22+00:00;RT @Sanchez8810: Instagram birds with only fans asking how to buy stocks. Bulls beware $SPX $ASX https://t.co/KIFSf501du
635;2020-04-09 22:20:19+00:00;"Dm me if you are interested in investing in forex or bitcoin trading and earning over $7000 in less than 72 hours. Ask me how? .
.
.
.
.

#stocks #trading #motivation #wealth  #business #binaryoptions #success #finance #stockmarket #forextrading #fx  #millionaire  #options #pips https://t.co/qvUNAklAq4"
636;2020-04-09 22:20:19+00:00;"Told you Saudi Arabia will bend the knee @jimcramer ...no need to worry...they could never sustain such low oil prices when the cost to pay off their population from getting violent is $80 a barrel oil. $xom call options are making me rich. #Saudi 

https://t.co/4XcfgcFLtu"
638;2020-04-09 22:20:00+00:00;"Top Most Active NASDAQ 100 Stocks today: $AAL $AMD $UAL $MSFT $AAPL 
https://t.co/Ximi7KTfUT https://t.co/LHAh7h7I7o"
639;2020-04-09 22:19:57+00:00;"RT @realmaxkeiser: .@KeiserReport warned of the dangers of financial terrorists like $JPM 10 yrs ago 

But 🇺🇸’s boomers LOVE their financia…"
641;2020-04-09 22:19:40+00:00;Have a good long weekend everyone. Since I’ve been working from home this long weekend just feels like another day lol. As always $STUDY and let’s keep working on our strategies. $ES $SPY $QQQ $MSFT $DHT $ZM $USO $JNUG $NFLX
642;2020-04-09 22:19:38+00:00;"I would think by now for those that said to short the #Dow at about 19,995, and the S&amp;P at 2323, the air is getting a little thinner now!

Might be time for them to #hex it
Down! 

Command it happening! 

Today’s close. Dow 23,719
S&amp;P 2,789

#shortcovering 
#stocks
#stockmarket"
644;2020-04-09 22:19:28+00:00;"TOP S&amp;P 500 Stocks with the best Dividend Rate: $BLK $AVGO $EQIX $LMT $SPG
https://t.co/wgh8jfPFRF https://t.co/KYoMrxtQgA"
645;2020-04-09 22:19:16+00:00;"TOP S&amp;P 500 Stocks with the highest Dividend Yield: $M $OXY $KSS $CCL $HP
https://t.co/GiRbdQddhv https://t.co/jGfHXNzg8Z"
646;2020-04-09 22:19:05+00:00;"DOW 30 Stocks with the highest Price Range Ratio: $WMT $JNJ $MSFT $VZ $UNH
https://t.co/PJbbHNVuXx https://t.co/X9XGKGhtmB"
647;2020-04-09 22:19:01+00:00;"Hindsight is 20/20… But there are things we can do to make sure we have a backup plan in place.

Today, we’re taking a look at how you can use inverse ETFs to help keep your wealth safe and secure. https://t.co/zdPUpx10ER

#ETFs #stockmarket #stockwatch #stocks"
648;2020-04-09 22:19:00+00:00;Hunting a full OK for #Bavencio in frontline bladder cancer, Pfizer, Merck KGaA receive VIP treatment at FDA https://t.co/Nl3taTsog7 $PFE
649;2020-04-09 22:18:54+00:00;"DOW 30 Stocks with the lowest Price Range Ratio: $WBA $UTX $BA $XOM $MMM
https://t.co/7fsMzJhc2W https://t.co/pPIhPJdEFz"
650;2020-04-09 22:18:31+00:00;"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…"
651;2020-04-09 22:18:28+00:00;RT @davidj_french: A seismic shift is coming: Four of the biggest lenders to US shale are setting up companies that would allow them to sei…
652;2020-04-09 22:18:23+00:00;RT @LMT978: $SPX biggest weekly gain since 1974.
653;2020-04-09 22:18:13+00:00;"📈 Today's Biggest Winners 📈
🥇JPMorgan Chase &amp; Co.
$JPM » 102.76 🔼8.46▪️️8.97%
🥈Tesla Inc
$TSLA » 573 🔼24.16▪️️4.4%
🥉United Airlines Holdings Inc.
$UAL » 31.5 🔼3.99▪️️14.5%
Rankings ➡️ https://t.co/eE0uh7j74T
https://t.co/eE0uh7j74T"
